Date,Actual,Predicted
2022-10-14,11121.72,11024.81
2022-10-17,11162.260000000002,11151.2
2022-10-18,11187.700000000003,11260.918
2022-10-19,11027.24,11348.956
2022-10-20,10965.33,11374.138
2022-10-21,10918.97,11376.043
2022-10-24,10694.61,11363.345
2022-10-25,10639.82,11298.834
2022-10-26,10818.33,11240.539
2022-10-27,10750.14,11243.985
2022-10-28,10401.84,11229.025
2022-10-31,10397.04,11133.992
2022-11-01,10734.25,11071.703
2022-11-02,10877.51,11119.761
2022-11-03,10840.06,11199.678
2022-11-04,11187.430000000002,11254.542
2022-11-07,11207.730000000001,11384.661
2022-11-08,11142.930000000002,11481.368
2022-11-09,11055.29,11528.989
2022-11-10,10908.55,11544.567
2022-11-11,11139.770000000002,11508.428
2022-11-14,11113.46,11537.848
2022-11-15,11351.330000000002,11545.334
2022-11-16,11235.56,11608.121
2022-11-17,11221.45,11619.945
2022-11-18,11180.43,11615.61
2022-11-21,11134.47,11593.564
2022-11-22,11002.93,11555.341
2022-11-23,10972.81,11487.459
2022-11-24,10956.68,11425.074
2022-11-25,10904.27,11370.684
2022-11-28,10829.08,11314.364
2022-11-29,11089.010000000002,11252.909
2022-11-30,11108.500000000002,11274.057
2022-12-01,11264.16,11299.838
2022-12-02,11219.790000000003,11367.123
2022-12-05,11323.35,11411.497
2022-12-06,11398.820000000002,11476.019
2022-12-07,11418.76,11543.138
2022-12-08,11389.79,11596.558
2022-12-09,11501.580000000002,11625.895
2022-12-12,11399.13,11676.677
2022-12-13,11323.7,11683.579
2022-12-14,11321.81,11665.426
2022-12-15,11358.110000000002,11647.208
2022-12-16,11295.030000000002,11638.001
2022-12-19,11124.7,11612.925
2022-12-20,10949.12,11547.108
2022-12-21,10912.09,11448.935
2022-12-22,10876.31,11363.311
2022-12-23,10849.64,11290.4795
2022-12-26,10978.99,11231.22
2022-12-27,11106.500000000002,11221.987
2022-12-28,11010.53,11248.6
2022-12-29,10996.41,11247.345
2022-12-30,11015.99,11245.685
2023-01-03,11117.13,11251.25
2023-01-04,11095.37,11288.375
2023-01-05,11332.01,11320.242
2023-01-06,11367.73,11409.379
2023-01-09,11450.150000000001,11487.058
2023-01-10,11506.790000000003,11565.17
2023-01-11,11439.440000000002,11632.489
2023-01-12,11465.730000000001,11671.333
2023-01-13,11602.300000000001,11709.293
2023-01-16,11785.770000000002,11778.468
2023-01-17,11800.550000000001,11883.341
2023-01-18,11810.660000000002,11970.186
2023-01-19,11913.260000000002,12040.974
2023-01-20,11980.62,12116.394
2023-01-30,12097.76,12183.565
2023-01-31,12001.260000000002,12260.247
2023-02-01,12158.190000000002,12287.792
2023-02-02,12131.2,12344.284
2023-02-03,12054.300000000001,12373.265
2023-02-06,11912.56,12368.115
2023-02-07,11926.880000000001,12321.214
2023-02-08,11853.46,12280.503
2023-02-09,12048.270000000002,12223.892
2023-02-10,11976.850000000002,12222.545
2023-02-13,12113.61,12186.417
2023-02-14,12094.94,12189.612
2023-02-15,12064.380000000001,12182.007
2023-02-16,11907.4,12163.515
2023-02-17,11715.77,12114.13
2023-02-20,11954.13,12025.79
2023-02-21,11968.6,12012.732
2023-02-22,11900.12,11999.134
2023-02-23,11884.300000000001,11967.189
2023-02-24,11787.450000000003,11935.951
2023-02-27,11701.950000000003,11884.334
2023-02-28,11783.800000000001,11824.712
2023-03-01,11914.320000000002,11801.796
2023-03-02,11849.510000000002,11813.707
2023-03-03,11851.92,11809.14
2023-03-06,11842.88,11808.375
2023-03-07,11608.58,11806.388
2023-03-08,11598.290000000003,11751.696
2023-03-09,11579.990000000002,11710.186
2023-03-10,11442.540000000003,11693.655
2023-03-13,11505.020000000002,11647.745
2023-03-14,11416.570000000002,11632.92
2023-03-15,11413.430000000002,11603.614
2023-03-16,11237.700000000003,11582.999
2023-03-17,11278.05,11526.864
2023-03-20,11247.13,11496.668
2023-03-21,11427.25,11468.443
2023-03-22,11496.93,11491.319
2023-03-23,11605.29,11525.169
2023-03-24,11634.220000000001,11574.389
2023-03-27,11647.94,11615.302
2023-03-28,11564.450000000003,11644.356
2023-03-29,11579.910000000002,11639.501
2023-03-30,11651.83,11631.949
2023-03-31,11726.4,11634.339
2023-04-03,11889.420000000002,11637.022
2023-04-04,11859.480000000001,11667.978
2023-04-06,11866.310000000001,11673.513
2023-04-07,11967.740000000002,11669.35
2023-04-10,11871.93,11680.392
2023-04-11,11877.149999999998,11660.386
2023-04-12,11883.51,11648.003
2023-04-13,11739.840000000002,11641.561
2023-04-14,11800.090000000002,11603.109
2023-04-17,11855.48,11590.687
2023-04-18,11860.4,11595.753
2023-04-19,11760.270000000002,11603.16
2023-04-20,11717.260000000002,11589.739
2023-04-21,11450.430000000002,11573.062
2023-04-24,11317.01,11503.24
2023-04-25,11149.010000000002,11427.002
2023-04-26,11185.68,11340.492
2023-04-27,11217.000000000002,11296.457
2023-04-28,11338.67,11281.715
2023-05-04,11273.87,11311.196
2023-05-05,11180.87,11330.808
2023-05-08,11225.77,11334.41
2023-05-09,11125.02,11358.369
2023-05-10,11140.19,11361.017
2023-05-11,11142.53,11373.499
2023-05-12,11005.64,11389.521
2023-05-15,11178.620000000003,11370.751
2023-05-16,11099.260000000002,11402.031
2023-05-17,11091.080000000002,11394.845
2023-05-18,11078.280000000002,11376.856
2023-05-19,11091.360000000002,11349.405
2023-05-22,11127.04,11320.486
2023-05-23,11012.58,11294.069
2023-05-24,10920.33,11233.306
2023-05-25,10896.58,11156.005
2023-05-26,10909.65,11086.315
2023-05-29,10822.09,11033.066
2023-05-30,10869.55,10971.353
2023-05-31,10793.85,10938.655
2023-06-01,10835.9,10907.149
2023-06-02,10998.07,10905.948
2023-06-05,10946.08,10954.907
2023-06-06,10773.45,10985.348
2023-06-07,10708.82,10974.12
2023-06-08,10722.87,10954.686
2023-06-09,10793.93,10945.656
2023-06-12,10873.74,10967.235
2023-06-13,10955.96,11007.463
2023-06-14,10984.56,11063.002
2023-06-15,11182.940000000002,11115.393
2023-06-16,11306.530000000002,11204.958
2023-06-19,11274.05,11299.017
2023-06-20,11305.35,11353.68
2023-06-21,11058.63,11392.42
2023-06-26,10872.3,11349.193
2023-06-27,10978.08,11262.703
2023-06-28,10926.32,11215.883
2023-06-29,10915.5,11160.564
2023-06-30,11026.59,11111.768
2023-07-03,11091.560000000001,11097.945
2023-07-04,11130.300000000001,11102.165
2023-07-05,11029.299999999997,11115.573
2023-07-06,10968.37,11101.663
2023-07-07,10888.55,11076.693
2023-07-10,10942.83,11039.872
2023-07-11,11028.68,11030.707
2023-07-12,10919.26,11045.951
2023-07-13,11095.44,11033.483
2023-07-14,11080.32,11069.954
2023-07-17,11010.36,11093.74
2023-07-18,10972.96,11094.628
2023-07-19,10932.65,11088.824
2023-07-20,10816.27,11071.11
2023-07-21,10810.18,11028.097
2023-07-24,10747.79,10994.007
2023-07-25,11021.29,10952.355
2023-07-26,10968.98,10991.964
2023-07-27,10923.77,11009.05
2023-07-28,11100.400000000001,11012.144
2023-07-31,11183.91,11059.602
2023-08-01,11143.23,11115.586
2023-08-02,11104.160000000002,11149.242
2023-08-03,11163.420000000002,11164.21
2023-08-04,11238.06,11186.992
2023-08-07,11145.03,11220.986
2023-08-08,11098.450000000003,11220.397
2023-08-09,11039.45,11203.764
2023-08-10,11050.219999999998,11162.333
2023-08-11,10808.87,11118.772
2023-08-14,10755.14,11015.56
2023-08-15,10679.73,10916.738
2023-08-16,10579.56,10817.444
2023-08-17,10644.52,10715.657
2023-08-18,10458.51,10655.045
2023-08-21,10320.39,10565.016
2023-08-22,10374.73,10468.267
2023-08-23,10152.6,10417.67
2023-08-24,10256.19,10331.812
2023-08-25,10130.47,10305.475
2023-08-28,10233.15,10263.463
2023-08-29,10454.98,10271.419
2023-08-30,10482.5,10340.905
2023-08-31,10418.21,10402.197
2023-09-01,10463.74,10427.562
2023-09-04,10611.74,10454.072
2023-09-05,10540.71,10507.665
2023-09-06,10515.21,10526.464
2023-09-07,10321.44,10531.097
2023-09-08,10281.88,10476.622
2023-09-11,10382.38,10415.903
2023-09-12,10373.99,10387.702
2023-09-13,10255.87,10354.724
2023-09-14,10197.59,10293.893
2023-09-15,10144.59,10227.907
2023-09-18,10200.04,10161.802
2023-09-19,10125.73,10124.718
2023-09-20,10072.46,10074.424
2023-09-21,9981.670000000002,10019.908
2023-09-22,10178.74,9954.125
2023-09-25,10120.62,9954.877
2023-09-26,10060.15,9940.895
2023-09-27,10104.32,9916.908
2023-09-28,10109.53,9913.096
2023-10-09,10106.96,9914.6045
2023-10-10,10050.04,9921.878
2023-10-11,10084.89,9920.125
2023-10-12,10168.49,9934.568
2023-10-13,10068.28,9972.635
2023-10-16,9924.92,9969.839
2023-10-17,9940.22,9935.507
2023-10-18,9816.679999999998,9915.52
2023-10-19,9655.09,9872.613
2023-10-20,9570.36,9805.322
2023-10-23,9425.98,9741.09
2023-10-24,9483.9,9665.506
2023-10-25,9528.31,9635.777
2023-10-26,9566.1,9635.266
2023-10-27,9770.84,9653.419
2023-10-30,9927.99,9727.998
2023-10-31,9863.8,9828.342
2023-11-01,9826.73,9889.316
2023-11-02,9734.769999999999,9924.547
2023-11-03,9853.89,9924.249
2023-11-06,10071.56,9951.59
2023-11-07,10056.49,10025.679
2023-11-08,10052.09,10072.318
2023-11-09,10032.09,10102.389
2023-11-10,9978.54,10115.338
2023-11-13,9988.83,10099.632
2023-11-14,10005.56,10081.515
2023-11-15,10077.96,10062.737
2023-11-16,9954.4,10059.402
2023-11-17,9979.69,10017.494
2023-11-20,10022.7,9985.698
2023-11-21,9997.09,9967.229
2023-11-22,9855.66,9945.122
2023-11-23,9933.02,9891.822
2023-11-24,9839.52,9870.601
2023-11-27,9785.57,9831.215
2023-11-28,9833.46,9789.708
2023-11-29,9744.39,9772.2295
2023-11-30,9726.92,9737.791
2023-12-01,9720.57,9710.7
2023-12-04,9660.44,9692.92
2023-12-05,9470.36,9668.317
2023-12-06,9533.25,9607.124
2023-12-07,9519.91,9587.403
2023-12-08,9553.92,9576.544
2023-12-11,9632.61,9578.515
2023-12-12,9625.26,9599.78
2023-12-13,9476.62,9609.633
2023-12-14,9417.97,9574.889
2023-12-15,9385.33,9530.724
2023-12-18,9279.39,9488.226
2023-12-19,9289.34,9429.716
2023-12-20,9158.44,9390.282
2023-12-21,9257.09,9329.522
2023-12-22,9221.31,9315.4375
2023-12-25,9256.28,9302.16
2023-12-26,9157.25,9305.995
2023-12-27,9191.740000000002,9287.57
2023-12-28,9441.05,9288.049
2023-12-29,9524.69,9360.113
2024-01-02,9401.35,9438.681
2024-01-03,9330.86,9468.435
2024-01-04,9215.25,9473.304
2024-01-05,9116.44,9445.665
2024-01-08,8947.72,9401.496
2024-01-09,8971.72,9319.482
2024-01-10,8922.79,9261.988
2024-01-11,9053.88,9203.242
2024-01-12,8996.26,9193.268
2024-01-15,8963.93,9166.687
2024-01-16,8992.07,9136.343
2024-01-17,8759.76,9120.274
2024-01-18,8847.0,9045.757
2024-01-19,8787.02,9018.164
2024-01-22,8479.55,8982.655
2024-01-23,8596.279999999999,8881.455
2024-01-24,8682.19,8846.01
2024-01-25,8856.22,8850.257
2024-01-26,8762.33,8907.917
2024-01-29,8581.76,8931.335
2024-01-30,8375.98,8902.732
2024-01-31,8212.84,8825.707
2024-02-01,8240.48,8727.947
2024-02-02,8055.77,8668.194
2024-02-05,7964.71,8580.418
2024-02-06,8460.380000000001,8507.594
2024-02-07,8708.24,8611.025
2024-02-08,8820.6,8771.213
2024-02-19,8902.33,8928.834
2024-02-20,8905.96,9069.803
2024-02-21,8975.97,9167.2
2024-02-22,9043.75,9249.878
2024-02-23,9069.42,9316.432
2024-02-26,9066.09,9359.554
2024-02-27,9269.57,9377.879
2024-02-28,9047.1,9431.48
2024-02-29,9330.44,9400.201
2024-03-01,9434.75,9440.468
2024-03-04,9438.24,9484.727
2024-03-05,9416.8,9507.285
2024-03-06,9395.65,9508.428
2024-03-07,9267.12,9492.184
2024-03-08,9369.05,9438.049
2024-03-11,9581.53,9416.491
2024-03-12,9630.55,9449.598
2024-03-13,9604.99,9488.169
2024-03-14,9555.42,9511.488
2024-03-15,9612.75,9518.188
2024-03-18,9752.83,9539.435
2024-03-19,9696.69,9595.563
2024-03-20,9717.37,9623.601
2024-03-21,9682.51,9647.538
2024-03-22,9565.56,9653.439
2024-03-25,9422.61,9624.974
2024-03-26,9449.43,9564.672
2024-03-27,9222.47,9524.507
2024-03-28,9342.92,9435.352
2024-03-29,9400.85,9403.138
2024-04-01,9647.07,9395.74
2024-04-02,9586.95,9457.9375
2024-04-03,9544.77,9493.95
2024-04-08,9394.61,9513.338
2024-04-09,9448.98,9491.813
2024-04-10,9297.96,9494.507
2024-04-11,9300.77,9462.594
2024-04-12,9228.23,9456.382
2024-04-15,9369.7,9430.028
2024-04-16,9155.07,9443.812
2024-04-17,9381.77,9395.695
2024-04-18,9376.81,9416.59
